vendor_name,amount,report_month,report_year,schedule,source_pdf
The Nairobi Womens Hospital Adams,31380.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Nairobi Womens Hospital Adams,392520.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Nairobi Womens Hospital Adams,1664.7,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Nairobi Womens Hospital Hurlingham,317520.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Nairobi Womens Hospital Hurlingham,568400.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Nairobi Womens Hospital Hurlingham,542215.8,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Nairobi Womens Hospital Nakuru Cbd,6720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Nairobi Womens Hospital Nakuru Cbd,511600.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Nairobi Womens Hospital Nakuru Cbd,342720.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Nairobi Womens Hospital Nakuru Cbd,432320.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Nakuru Specialist Hospital,1720800.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Nakuru Specialist Hospital,271340.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Nakuru Specialist Hospital,857660.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Nakuru Specialist Hospital,32640.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Nakuru Specialist Hospital,43360.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Nakuru Specialist Hospital Ltd (Cancer & Infectious Desease,692250.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
The Nakuru Specialist Hospital Ltd(Cancer & Infectious Desease,23398039.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Nakuru Specialist Hospital Ltd(Cancer & Infectious Desease,1077760.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Nakuru Specialist Hospital Ltd(Cancer &Amp; Infectious Desea S E,15595440.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Nakuru Specialist Hospital Ltd(Cancer &Amp; Infectious Desea S E,270000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
The Nakuru Specialist Hospital Ltd(Cancer &Amp; Infectious Desease,5791420.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
The Nakuru Specialist Hospital Ltd(Cancer &Amp; Infectious Desease,2133040.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
The Nanyuki Hospital Ltd,238560.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Nanyuki Hospital Ltd,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Nanyuki Hospital Ltd,2358160.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Nanyuki Hospital Ltd,842800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
The Nanyuki Hospital Ltd,188480.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Nanyuki Hospital Ltd,4480.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
"The Nasio Trust-George Mudenyo Kadima Medic A L C E N 3T3R,E6 L",0.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Nasio Trust-George Mudenyo Kadima Medical Centre Ltd,60480.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Nomad Gyno Hospital,604800.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Nomad Gyno Hospital,134400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
The Nomad Gyno Hospital,73920.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Nomad Gyno Hospital,10080.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Nomad Gyno Hospital,567840.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The North Karsa Nursing Home Limited,2994560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The North Karsa Nursing Home Limited,408720.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The North Karsa Nursing Home Limited,90640.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The North Karsa Nursing Home Limited,11600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The North Karsa Nursing Home Limited,6856.59,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The North Karsa Nursing Home Limited,9600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The North Karsa Nursing Home Limited,2400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Nyali Children Hospital,248640.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Nyali Children Hospital,577920.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Nyali Children Hospital,282240.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Pine Hospital,497330.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Pine Hospital,213000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Pine Hospital,710820.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Pine Hospital,910440.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Pine Hospital,890610.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Pine Hospital Limited,1661400.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
The Pine Hospital Limited,301050.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Pine Hospital Limited,873300.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
The Pine Hospital Limited,1308760.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Pine Hospital Limited,1277530.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Pine Hospital Limited,47040.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Pine Hospital Limited,910030.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Pine Hospital Limited,1176000.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
The Polyclinic Hospital,1099040.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Polyclinic Hospital,1644160.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Polyclinic Hospital,100800.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Polyclinic Hospital,180000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Polyclinic Hospital,414400.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
The Qorahey Nursing Home Limited,320320.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Qorahey Nursing Home Limited,349440.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Qorahey Nursing Home Limited,2301.37,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Qorahey Nursing Home Limited,425600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Qorahey Nursing Home Limited,1622.57,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Qorahey Nursing Home Limited,44320.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Qorahey Nursing Home Limited,20480.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Qorahey Nursing Home Limited,2674560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Qorahey Nursing Home Limited,132160.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Queensmed Hospital,13713.48,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Queensmed Hospital,31576.94,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Retreat Limited,2217599.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Retreat Ltd Ngong Annex,1993600.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Rhamonia Hospital Limited,311360.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Rhamonia Hospital Limited,3291600.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Rhamonia Hospital Ltd,224000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Rhamonia Hospital Ltd,139865.59,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Rhamu Hospital,749600.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Rhamu Hospital,831180.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Rhamu Hospital Imaging And Diagnos T I C C E N T R,29837.6,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Rhamu Hospital Imaging And Diagnostic Ce N T R E,147795.03,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Rhamu Hospital Imaging And Diagnostic Ce N T R E,131040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Rhamu Hospital Imaging And Diagnostic Ce N T R E,1098720.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Rhamu Hospital Imaging And Diagnostic Centre,299040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Rhamu Hospital Imaging And Diagnostic Centre,52800.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Rhamu Hospital Imaging And Diagnostic Centre,40000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The River Jordan Medical Center Maungu,199360.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The River Jordan Medical Center Maungu,127680.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The River Jordan Medical Center Maungu,223680.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The River Jordan Medical Center Maungu,130000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The River Jordan Medical Centre,295440.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The River Jordan Medical Centre,144160.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The River Jordan Medical Centre,3467.94,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The River Jordan Medical Centre,70080.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The River Jordan Medical Centre,10652.5,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The River Jordan Medical Centre,506560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The River Jordan Medical Centre,81520.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The River Jordan Medical Centre Ltd,1678880.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
The River Jordan Medical Centre Ltd,10000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
The River Jordan Medical Centre Ltd,1707720.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The River Jordan Medical Centre Ltd,2940720.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The River Jordan Medical Centre Ltd,470000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The River Jordan Medical Centre Ltd,829920.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The River Jordan Medical Centre Ltd,1180440.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
The River Jordan Medical Centre Ltd,110880.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Royal Danyaki Community Medical Clinic,40000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Royal Kings Medical Center,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Royal Kings Medical Center,75050.89,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Royal Kings Medical Center,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Royal Kings Medical Center,129488.29,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Sagana Cottage Hospital,4998840.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Sagana Cottage Hospital,38400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Sagana Cottage Hospital,686880.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Sagana Cottage Hospital,130525.23,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Sagana Cottage Hospital,831040.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Sagana Cottage Hospital,83920.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Sagana Cottage Hospital,2571840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Sagana Cottage Hospital,380800.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
The Sagana Cottage Hospital,13017.83,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Sagana Cottage Hospital,70000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Sagana Cottage Hospital,4781280.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Salwa Hospital Gynaecological Complex,665280.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Salwa Hospital Gynaecological Complex,134240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Salwa Hospital Gynaecological Complex,2466.09,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Salwa Hospital Gynaecological Complex,13344.06,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Salwa Hospital Gynaecological Complex,93280.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Salwa Hospital Gynaecological Complex,210560.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Salwa Hospital Gynaecological Complex,18960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Salwa Hospital Limited,40000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Salwa Hospital Limited,573440.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Salwa Hospital Limited,1093120.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Samari-Med Centre,32240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Samari-Med Centre,80240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Samari-Med Centre,555440.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Samari-Med Centre,198160.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Samari-Med Centre,965604.96,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Samari-Med Centre,140960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Samari-Med Centre,872836.66,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Samarimed Centre,826960.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Samarimed Centre,14480.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Samarimed Centre,290000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Samarimed Centre,425440.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Sanura Medical Centre,1809920.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Sanura Medical Centre,223044.34,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Sanura Medical Centre,754880.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Savannah Hospital Limited,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Savannah Hospital Limited,881.15,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Savannah Hospital Limited,2560.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Savannah Hospital Limited,30240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Savannah Hospital Limited,30000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Savannah Hospital Limited,120000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Savannah Hospital Limited,77280.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Savannah Hospital Limited,89600.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Savannah Hospital Limited,268900.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Southgate Hospital,8748460.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Summer Spring Nursing Home Limited,1030400.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Summer Spring Nursing Home Limited,2908.32,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Summer Spring Nursing Home Limited,1541120.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Summer Spring Nursing Home Limited,129920.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Summer Spring Nursing Home Limited,22400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Summer Spring Nursing Home Limited,18480.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Summer Spring Nursing Home Limited,74240.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Tala Hospital Limited,172160.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Tala Hospital Limited,190400.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Tala Hospital Limited,26880.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Tala Hospital Limited,270240.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Tala Hospital Limited,50160.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Tala Hospital Limited,320000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Tala Hospital Limited,123600.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Tala Hospital Limited,10000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Tala Hospital Limited,10000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Tala Hospital Limited,50000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Tala Hospital Limited,8960.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Tana Hospital Limited,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Tana Hospital Limited,150080.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Tana Hospital Limited,947520.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Thika Sam'S Hospital(Annex) Ltd,10000.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Thika Sam'S Hospital(Annex) Ltd,1108800.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
The Thika Sam'S Hospital(Annex) Ltd,17713120.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Thika Sam'S Hospital(Annex) Ltd,4252320.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Thika Sam'S Hospital(Annex) Ltd,120000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Thika Sam'S Hospital(Annex) Ltd,187920.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Thika Sam'S Hospital(Annex) Ltd,558440.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Thika Sam'S Hospital(Annex) Ltd,12785920.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Thika Sam'S Hospital(Annex) Ltd,812880.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Thika Sam'S Hospital(Annex) Ltd,60480.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Thika Sam'S Hospital(Annex) Ltd,1467200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
The Thika Sam'S Hospital(Annex) Ltd,462100.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Tranquil Hospital Limited,11200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Tranquil Hospital Limited,497280.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Veteran Mission Hospital,40030.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Veteran Mission Hospital,1769.99,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Veteran Mission Hospital,1009100.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Veteran Mission Hospital,35310.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Veteran Mission Hospital,439120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Veteran Mission Hospital,36140.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Veteran Mission Hospitals Limited,253160.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The Veteran Mission Hospitals Limited,159750.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
The Veteran Mission Hospitals Limited,815500.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The Veteran Mission Hospitals Limited,1160850.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
The Veteran Mission Hospitals Limited,915580.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Veteran Mission Hospitals Limited,33600.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
The Veteran Mission Hospitals Limited,3171860.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Veteran Mission Hospitals Limited,494019.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
The Webuye Hospital Limited,177440.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Webuye Hospital Limited,9677120.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The Webuye Hospital Limited,2756720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Webuye Hospital Limited,1789520.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Webuye Hospital Limited,510400.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Webuye Hospital Limited,888320.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital,384720.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The White Crescent Hospital,452400.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The White Crescent Hospital,30240.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The White Crescent Hospital,1000000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The White Crescent Hospital,2441000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The White Crescent Hospital,136800.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital,230000.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
The White Crescent Hospital,74820.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital,3360.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital,845540.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital,7120.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital,332270.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital,451460.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital,96720.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The White Crescent Hospital Limited,180250.0,July,2025,2,SHA_PAYMENTS_JULY_2025_2.pdf
The White Crescent Hospital Limited,3118470.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
The White Crescent Hospital Limited,1747200.0,July,2025,3,SHA_PAYMENTS_JULY_2025_3.pdf
The White Crescent Hospital Limited,117150.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
The White Crescent Hospital Limited,6453900.0,July,2025,1,SHA_PAID_FACILITIES_JULY_2025.pdf
The White Crescent Hospital Limited,5867300.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
The White Crescent Hospital Limited,2742070.0,August,2025,1,SHA_PAYMENTS_AUGUST_2025_1.pdf
The White Crescent Hospital Limited,1645280.0,July,2025,4,SHA_PAYMENTS_JULY_2025_4.pdf
The White Crescent Hospital Limited,1692330.0,August,2025,2,SHA_PAYMENTS_AUGUST_2025_2.pdf
The Wilkista Memorial Hospital,0.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Wilkista Memorial Hospital,17920.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Wilkista Memorial Hospital,110950.06,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Wilkista Memorial Hospital,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
The Wilkista Memorial Hospital,82784.79,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
The Wilkista Memorial Hospital,11200.0,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Theere Health Centre,1766223.23,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Theere Health Centre,30000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Theere Health Centre,2696968.62,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Thekenswed Hospital Ltd,410000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Thiba Health Centre,789602.65,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Thiba Health Centre,613895.92,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Thiba Health Centre,180000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Thiba Health Centre,180000.0,June,2025,2,SHA_PAID_FACILITIES_JUNE_2025-2.pdf
Thigio Dispensary,10000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Thigio Dispensary,78865.02,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Thigio Dispensary,60708.09,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Thigio Dispensary (Laikipia West,10000.0,July,2025,1,SHA_PAYMENTS_JULY_2025_1.pdf
Thigirichi Mukui Dispensary,141519.87,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
Thigirichi Mukui Dispensary,133003.79,April,2025,1,SHA_PAID_FACILITIES_APRIL_2025.pdf
